"filename", "language", "YAML", "JSON with Comments", "JavaScript", "Vue", "SCSS", "TypeScript", "Markdown", "SVG", "JSON", "XML", "Handlebars", "comment", "blank", "total"
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\earnings.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\eye-crossed.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 1, 15
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\eye.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\facebook-black.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\facebook.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\file.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\info.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\instagram-black.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\learn.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\link.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\linkedin-black.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\lock.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\logout.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\mail-light.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\mail.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 1, 12
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\medium.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\menu.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\message.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\minus.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\more.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\arrow-bottom.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\arrow-left-white.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\arrow-left.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\arrow-right.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\arrow-top.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\chevron-bottom.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\chevron-left.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\chevron-right.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\chevron-top.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\download-order.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\download-pause.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\download-stoped.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\download.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\downloaded.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\items.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\loader.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 7
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\logout.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\search.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\navigation\user.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\paste.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\plus.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\profile.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\satoshi-uni.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\support.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\telegram-black.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\telegram.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\telegram2-black.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\terms.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\theme.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\twitter-black.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\twitter.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\unknown-black.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\vk.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\wallet.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\withdraw.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\icons\mono\x.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\jalal.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\logo-white.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 1, 26
"e:\VSCODE\WORK\bitcoinetf.org\public\img\logo.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 1, 26
"e:\VSCODE\WORK\bitcoinetf.org\public\img\partners\Insider-dark.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"e:\VSCODE\WORK\bitcoinetf.org\public\img\partners\business-insider-dark.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"e:\VSCODE\WORK\bitcoinetf.org\public\img\partners\business-insider.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\partners\coindesk-dark.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 1, 23
"e:\VSCODE\WORK\bitcoinetf.org\public\img\partners\coindesk.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 1, 23
"e:\VSCODE\WORK\bitcoinetf.org\public\img\partners\forbes-dark.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"e:\VSCODE\WORK\bitcoinetf.org\public\img\partners\forbes.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\partners\techcruch-dark.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 13
"e:\VSCODE\WORK\bitcoinetf.org\public\img\partners\techcrunch.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 13
"e:\VSCODE\WORK\bitcoinetf.org\public\img\portfolio\baa.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"e:\VSCODE\WORK\bitcoinetf.org\public\img\portfolio\boa.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 1, 27
"e:\VSCODE\WORK\bitcoinetf.org\public\img\portfolio\brf.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"e:\VSCODE\WORK\bitcoinetf.org\public\img\portfolio\fba.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"e:\VSCODE\WORK\bitcoinetf.org\public\img\portfolio\sba.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 1, 19
"e:\VSCODE\WORK\bitcoinetf.org\public\img\portfolio\usdt.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 1, 20
"e:\VSCODE\WORK\bitcoinetf.org\public\img\portfolio\vault.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 1, 23
"e:\VSCODE\WORK\bitcoinetf.org\public\img\purchase\certificate-btc.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 333, 0, 0, 0, 0, 1, 334
"e:\VSCODE\WORK\bitcoinetf.org\public\img\purchase\certificate-usdt.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 322, 0, 0, 0, 0, 1, 323
"e:\VSCODE\WORK\bitcoinetf.org\public\img\qr-code-test.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 333, 0, 0, 0, 0, 1, 334
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\check.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-act\arrow.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-earnings\arrow.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-footer\logo.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 1, 26
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-footer\send.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-fund-ceo\arrow.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-fund-main\arrow.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-fund\icon.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-investor\arrow.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-main\info.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-marquee\1.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-marquee\2.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 12
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-marquee\3.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 1, 23
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-marquee\4.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 1, 25
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-protection\arrow.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-referrals-id\arrow.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-referrals-main\arrow.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-referrals-share\arrow.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-ultimate\arrow.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site-dark\s-site-welcome\heart.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site_v2\bonus\mir.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"e:\VSCODE\WORK\bitcoinetf.org\public\img\site_v2\slider\1.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"e:\VSCODE\WORK\bitcoinetf.org\public\img\test.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 1, 23
"e:\VSCODE\WORK\bitcoinetf.org\public\marquee\StreetInsider.com.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 1, 22
"e:\VSCODE\WORK\bitcoinetf.org\public\marquee\ap.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"e:\VSCODE\WORK\bitcoinetf.org\public\marquee\bi.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 11
"e:\VSCODE\WORK\bitcoinetf.org\public\marquee\digitaljournal.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"e:\VSCODE\WORK\bitcoinetf.org\public\marquee\nm.svg", "SVG", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 17
"e:\VSCODE\WORK\bitcoinetf.org\src\app\adapters\apiAdapter.ts", "TypeScript", 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 2, 29, 274
"e:\VSCODE\WORK\bitcoinetf.org\src\app\adapters\ethAdapter.ts", "TypeScript", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 6, 25, 111
"e:\VSCODE\WORK\bitcoinetf.org\src\app\adapters\infoAdapter.ts", "TypeScript", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 6, 23, 106
"e:\VSCODE\WORK\bitcoinetf.org\src\app\app.ts", "TypeScript", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 1, 7, 42
"e:\VSCODE\WORK\bitcoinetf.org\src\app\localStorage.ts", "TypeScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 6, 24
"e:\VSCODE\WORK\bitcoinetf.org\src\app\middleware\auth.global.ts", "TypeScript", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 9, 32
"e:\VSCODE\WORK\bitcoinetf.org\src\app\middleware\buy-shares-payment.ts", "TypeScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"e:\VSCODE\WORK\bitcoinetf.org\src\app\middleware\fix-scroll-position.global.ts", "TypeScript", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 4, 12
"e:\VSCODE\WORK\bitcoinetf.org\src\app\plugins\01.vtinput.client.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"e:\VSCODE\WORK\bitcoinetf.org\src\app\plugins\02.app.ts", "TypeScript", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 3, 12, 77
"e:\VSCODE\WORK\bitcoinetf.org\src\app\plugins\03.init.ts", "TypeScript", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 15, 6, 93
"e:\VSCODE\WORK\bitcoinetf.org\src\app\plugins\04.Vue3Marquee.client.ts", "TypeScript", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"e:\VSCODE\WORK\bitcoinetf.org\src\app\plugins\05.marketing-counters.client.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 3, 6, 33
"e:\VSCODE\WORK\bitcoinetf.org\src\app\skeletons.ts", "TypeScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 10, 50
"e:\VSCODE\WORK\bitcoinetf.org\src\app\store.ts", "TypeScript", 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 13, 82
"e:\VSCODE\WORK\bitcoinetf.org\src\app\store\asset.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"e:\VSCODE\WORK\bitcoinetf.org\src\app\store\assets.ts", "TypeScript", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 11, 34
"e:\VSCODE\WORK\bitcoinetf.org\src\app\store\auth.ts", "TypeScript", 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 41, 23, 177
"e:\VSCODE\WORK\bitcoinetf.org\src\app\store\authGoogle.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 5, 24
"e:\VSCODE\WORK\bitcoinetf.org\src\app\store\authTelegram.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 5, 24
"e:\VSCODE\WORK\bitcoinetf.org\src\app\store\persiste.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 3, 14
"e:\VSCODE\WORK\bitcoinetf.org\src\app\store\user.ts", "TypeScript", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 7, 63
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\_icons.scss", "SCSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\_variables.scss", "SCSS", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\colors\_colors.scss", "SCSS", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 1, 26, 117
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\colors\index.scss", "SCSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\global.scss", "SCSS", 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 12, 55, 309
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\helpers\index.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\proxy-global.scss", "SCSS", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\sizes\_border_radius.scss", "SCSS", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\sizes\_scale.scss", "SCSS", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\sizes\_z_index.scss", "SCSS", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\sizes\index.scss", "SCSS", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\tools\_breakpoints.scss", "SCSS", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 6, 52
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\tools\_layout.scss", "SCSS", 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 5, 34, 207
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\tools\_style-reset.scss", "SCSS", 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 13, 130
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\tools\_utils.scss", "SCSS", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 4, 26
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\tools\index.scss", "SCSS", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\typography\_controls.scss", "SCSS", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 12, 72
"e:\VSCODE\WORK\bitcoinetf.org\src\app\styles\typography\_fonts.scss", "SCSS", 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 17, 151
